Normal Quadrupole,-28.9519106433,61.8
Normal Quadrupole,-28.9506626486,62.0
Normal Quadrupole,-28.9494146539,62.2
Normal Quadrupole,-28.9481666592,62.4
Normal Quadrupole,-28.9469186645,62.6
Normal Quadrupole,-28.9456706698,62.8
Normal Quadrupole,-28.9444226751,63.0
Normal Quadrupole,-28.9431746804,63.2
Normal Quadrupole,-28.9419266857,63.4
Normal Quadrupole,-28.940678691,63.6
Normal Quadrupole,-28.9394306963,63.8
Normal Quadrupole,-28.9381827016,64.0
Normal Quadrupole,-28.9369347069,64.2
Normal Quadrupole,-28.9356867122,64.4
Normal Quadrupole,-28.9344387175,64.6
Normal Quadrupole,-28.9331907228,64.8
Normal Quadrupole,-28.9319427281,65.0
Normal Quadrupole,-28.9306947334,65.2
Normal Quadrupole,-28.9294467387,65.4
Normal Quadrupole,-28.928198744,65.6
Normal Quadrupole,-28.9269507493,65.8
Normal Quadrupole,-28.9257027546,66.0
Normal Quadrupole,-28.9244547599,66.2
Normal Quadrupole,-28.9232067652,66.4
Normal Quadrupole,-28.9219587705,66.6
Normal Quadrupole,-28.9207107758,66.8
Normal Quadrupole,-28.9194627811,67.0
Normal Quadrupole,-28.9182147864,67.2
Normal Quadrupole,-28.9169667917,67.4
Normal Quadrupole,-28.915718797,67.6
Normal Quadrupole,-28.9144708023,67.8
Normal Quadrupole,-28.9132228076,68.0
Normal Quadrupole,-28.9119748129,68.2
Normal Quadrupole,-28.9107268182,68.4
Normal Quadrupole,-28.9094788235,68.6
Normal Quadrupole,-28.9082308288,68.8
Normal Quadrupole,-28.9069828341,69.0
Normal Quadrupole,-28.9057348394,69.2
Normal Quadrupole,-28.9044868447,69.4
Normal Quadrupole,-28.90323885,69.6
Normal Quadrupole,-28.9019908553,69.8
Normal Quadrupole,-28.9007428606,70.0
Normal Quadrupole,-28.8994948659,70.2
Normal Quadrupole,-28.8982468713,70.4
Normal Quadrupole,-28.8969988766,70.6
Normal Quadrupole,-28.8957508819,70.8
Normal Quadrupole,-28.8945028872,71.0
Normal Quadrupole,-28.8932548925,71.2
Normal Quadrupole,-28.8920068978,71.4
Normal Quadrupole,-28.8907589031,71.6
Normal Quadrupole,-28.8895109084,71.8
Normal Quadrupole,-28.8882629137,72.0
Normal Quadrupole,-28.887014919,72.2
Normal Quadrupole,-28.8857669243,72.4
Normal Quadrupole,-28.8845189296,72.6
Normal Quadrupole,-28.8832709349,72.8
Normal Quadrupole,-28.8820229402,73.0
Normal Quadrupole,-28.8807749455,73.2
Normal Quadrupole,-28.8795269508,73.4
Normal Quadrupole,-28.8782789561,73.6
Normal Quadrupole,-28.8770309614,73.8
Normal Quadrupole,-28.8757829667,74.0
Normal Quadrupole,-28.874534972,74.2
Normal Quadrupole,-28.8732869773,74.4
Normal Quadrupole,-28.8720389826,74.6
Normal Quadrupole,-28.8707909879,74.8
Normal Quadrupole,-28.8695429932,75.0
Normal Quadrupole,-28.8682949985,75.2
Normal Quadrupole,-28.8670470038,75.4
Normal Quadrupole,-28.8657990091,75.6
Normal Quadrupole,-28.8645510144,75.8
Normal Quadrupole,-28.8633030197,76.0
Normal Quadrupole,-28.862055025,76.2
Normal Quadrupole,-28.8608070303,76.4
Normal Quadrupole,-28.8595590356,76.6
Normal Quadrupole,-28.8583110409,76.8
Normal Quadrupole,-28.8570630462,77.0
Normal Quadrupole,-28.8558150515,77.2
Normal Quadrupole,-28.8545670568,77.4
Normal Quadrupole,-28.8533190621,77.6
Normal Quadrupole,-28.8520710674,77.8
Normal Quadrupole,-28.8508230727,78.0
Normal Quadrupole,-28.849575078,78.2
Normal Quadrupole,-28.8483270833,78.4
Normal Quadrupole,-28.8470790886,78.6
Normal Quadrupole,-28.8458310939,78.8
Normal Quadrupole,-28.8445830992,79.0
Normal Quadrupole,-28.8433351045,79.2
Normal Quadrupole,-28.8420871098,79.4
Normal Quadrupole,-28.8408391151,79.6
Normal Quadrupole,-28.8395911204,79.8
Normal Quadrupole,-28.8383431257,80.0
Normal Quadrupole,-28.837095131,80.2
Normal Quadrupole,-28.8358471363,80.4
Normal Quadrupole,-28.8345991416,80.6
Normal Quadrupole,-28.8333511469,80.8
Normal Quadrupole,-28.8321031522,81.0
Normal Quadrupole,-28.8308551576,81.2
Normal Quadrupole,-28.8296071629,81.4
Normal Quadrupole,-28.8283591682,81.6
Normal Quadrupole,-28.8271111735,81.8
Normal Quadrupole,-28.8258631788,82.0
Normal Quadrupole,-28.8246151841,82.2
Normal Quadrupole,-28.8233671894,82.4
Normal Quadrupole,-28.8221191947,82.6
Normal Quadrupole,-28.8208712,82.8
Normal Quadrupole,-28.8196232053,83.0
Normal Quadrupole,-28.8183752106,83.2
Normal Quadrupole,-28.8171272159,83.4
